step_type,req_ids,s_time_s,d_time_s,batch_size,total_tokens,ctx_lens,computed_tokens,mm_items,cache_hits
encoder,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165921.128340,0.375780,1,0,,, 1,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165921.656295,0.000048,1,1,1352,1351,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165921.670486,0.000045,1,1,1354,1352,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165921.684304,0.000041,1,1,1356,1353,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165921.698101,0.000040,1,1,1358,1354,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165921.711886,0.000043,1,1,1360,1355,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165921.725667,0.000042,1,1,1362,1356,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165921.739430,0.000041,1,1,1364,1357,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165921.753206,0.000043,1,1,1366,1358,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165921.766984,0.000042,1,1,1368,1359,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165921.780767,0.000041,1,1,1370,1360,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165921.794541,0.000043,1,1,1372,1361,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165921.808329,0.000041,1,1,1374,1362,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165921.822090,0.000041,1,1,1376,1363,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165921.835843,0.000041,1,1,1378,1364,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165921.849599,0.000041,1,1,1380,1365,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165921.863355,0.000044,1,1,1382,1366,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165921.877128,0.000043,1,1,1384,1367,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165921.890895,0.000041,1,1,1386,1368,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165921.904680,0.000042,1,1,1388,1369,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165921.918436,0.000041,1,1,1390,1370,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165921.932187,0.000043,1,1,1392,1371,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165921.945960,0.000042,1,1,1394,1372,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165921.959711,0.000041,1,1,1396,1373,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165921.973461,0.000043,1,1,1398,1374,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165921.987243,0.000042,1,1,1400,1375,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.001028,0.000044,1,1,1402,1376,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.014810,0.000043,1,1,1404,1377,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.028605,0.000043,1,1,1406,1378,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.042350,0.000042,1,1,1408,1379,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.056119,0.000043,1,1,1410,1380,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.069897,0.000043,1,1,1412,1381,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.083649,0.000042,1,1,1414,1382,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.097425,0.000042,1,1,1416,1383,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.111188,0.000042,1,1,1418,1384,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.124947,0.000041,1,1,1420,1385,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.138721,0.000042,1,1,1422,1386,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.152491,0.000041,1,1,1424,1387,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.166241,0.000042,1,1,1426,1388,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.179990,0.000046,1,1,1428,1389,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.193743,0.000043,1,1,1430,1390,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.207517,0.000041,1,1,1432,1391,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.221277,0.000043,1,1,1434,1392,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.235040,0.000042,1,1,1436,1393,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.248798,0.000042,1,1,1438,1394,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.262539,0.000043,1,1,1440,1395,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.276310,0.000039,1,1,1442,1396,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.290058,0.000041,1,1,1444,1397,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.303800,0.000042,1,1,1446,1398,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.317549,0.000042,1,1,1448,1399,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.331306,0.000043,1,1,1450,1400,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.345080,0.000042,1,1,1452,1401,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.358848,0.000043,1,1,1454,1402,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.372627,0.000042,1,1,1456,1403,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.386386,0.000042,1,1,1458,1404,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.400150,0.000041,1,1,1460,1405,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.413896,0.000043,1,1,1462,1406,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.427661,0.000042,1,1,1464,1407,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.441419,0.000053,1,1,1466,1408,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.455195,0.000044,1,1,1468,1409,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.468969,0.000043,1,1,1470,1410,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.482742,0.000044,1,1,1472,1411,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.496528,0.000041,1,1,1474,1412,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.510297,0.000042,1,1,1476,1413,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.524042,0.000042,1,1,1478,1414,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.537788,0.000042,1,1,1480,1415,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.551564,0.000042,1,1,1482,1416,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.565336,0.000043,1,1,1484,1417,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.579099,0.000041,1,1,1486,1418,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.592856,0.000042,1,1,1488,1419,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.606606,0.000042,1,1,1490,1420,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.620388,0.000043,1,1,1492,1421,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.634146,0.000040,1,1,1494,1422,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.647905,0.000041,1,1,1496,1423,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.661665,0.000042,1,1,1498,1424,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.675444,0.000043,1,1,1500,1425,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.689230,0.000042,1,1,1502,1426,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.702998,0.000043,1,1,1504,1427,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.716776,0.000042,1,1,1506,1428,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.730536,0.000043,1,1,1508,1429,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.744329,0.000041,1,1,1510,1430,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.758097,0.000043,1,1,1512,1431,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.771871,0.000041,1,1,1514,1432,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.785640,0.000042,1,1,1516,1433,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.799392,0.000043,1,1,1518,1434,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.813150,0.000043,1,1,1520,1435,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.826917,0.000042,1,1,1522,1436,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.840677,0.000040,1,1,1524,1437,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.854421,0.000044,1,1,1526,1438,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.868190,0.000044,1,1,1528,1439,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.881939,0.000043,1,1,1530,1440,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.895698,0.000041,1,1,1532,1441,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.909479,0.000043,1,1,1534,1442,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.923231,0.000042,1,1,1536,1443,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.937017,0.000042,1,1,1538,1444,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.950786,0.000042,1,1,1540,1445,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.964553,0.000041,1,1,1542,1446,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.978290,0.000040,1,1,1544,1447,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165922.992034,0.000042,1,1,1546,1448,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165923.005799,0.000043,1,1,1548,1449,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165923.019561,0.000042,1,1,1550,1450,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165923.033320,0.000040,1,1,1552,1451,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165923.047070,0.000042,1,1,1554,1452,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165923.060853,0.000040,1,1,1556,1453,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165923.074597,0.000043,1,1,1558,1454,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165923.088374,0.000043,1,1,1560,1455,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165923.102129,0.000042,1,1,1562,1456,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165923.115886,0.000043,1,1,1564,1457,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165923.129645,0.000042,1,1,1566,1458,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165923.143421,0.000041,1,1,1568,1459,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165923.157188,0.000042,1,1,1570,1460,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165923.170944,0.000042,1,1,1572,1461,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165923.184711,0.000042,1,1,1574,1462,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165923.198461,0.000043,1,1,1576,1463,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165923.212248,0.000040,1,1,1578,1464,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165923.226010,0.000045,1,1,1580,1465,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165923.239774,0.000041,1,1,1582,1466,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165923.253549,0.000042,1,1,1584,1467,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165923.267323,0.000043,1,1,1586,1468,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165923.281092,0.000042,1,1,1588,1469,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165923.294849,0.000043,1,1,1590,1470,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165923.308628,0.000043,1,1,1592,1471,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165923.322391,0.000042,1,1,1594,1472,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165923.336146,0.000042,1,1,1596,1473,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165923.349908,0.000042,1,1,1598,1474,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165923.363696,0.000043,1,1,1600,1475,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165923.377456,0.000042,1,1,1602,1476,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165923.391221,0.000043,1,1,1604,1477,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165923.404996,0.000043,1,1,1606,1478,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165923.418759,0.000043,1,1,1608,1479,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165923.432547,0.000040,1,1,1610,1480,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165923.446297,0.000043,1,1,1612,1481,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165923.460063,0.000043,1,1,1614,1482,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165923.473837,0.000042,1,1,1616,1483,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165923.487608,0.000041,1,1,1618,1484,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165923.501377,0.000042,1,1,1620,1485,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165923.515136,0.000041,1,1,1622,1486,0,0
decode,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165923.528911,0.000041,1,1,1624,1487,0,0
decode,,3165923.542657,0.000183,0,0,,,0,0
decode,,3165923.543132,0.000064,0,0,,,0,0
prefill,chatcmpl-9a8521d505156d03-8ff7b02a,3165923.628151,0.000486,1,1351,1351,0,1,0
encoder,chatcmpl-9a8521d505156d03-8ff7b02a,3165923.630544,0.375199,1,0,,, 1,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.157760,0.000045,1,1,1352,1351,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.171927,0.000043,1,1,1354,1352,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.185714,0.000042,1,1,1356,1353,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.199511,0.000042,1,1,1358,1354,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.213282,0.000042,1,1,1360,1355,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.227031,0.000043,1,1,1362,1356,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.240900,0.000041,1,1,1364,1357,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.254655,0.000043,1,1,1366,1358,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.268411,0.000042,1,1,1368,1359,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.282197,0.000041,1,1,1370,1360,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.295955,0.000042,1,1,1372,1361,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.309712,0.000045,1,1,1374,1362,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.323461,0.000042,1,1,1376,1363,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.337234,0.000043,1,1,1378,1364,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.350994,0.000041,1,1,1380,1365,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.364765,0.000042,1,1,1382,1366,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.378533,0.000041,1,1,1384,1367,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.392412,0.000043,1,1,1386,1368,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.406188,0.000041,1,1,1388,1369,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.419949,0.000043,1,1,1390,1370,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.433723,0.000041,1,1,1392,1371,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.447477,0.000043,1,1,1394,1372,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.461247,0.000043,1,1,1396,1373,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.474994,0.000044,1,1,1398,1374,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.488769,0.000043,1,1,1400,1375,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.502535,0.000041,1,1,1402,1376,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.516285,0.000043,1,1,1404,1377,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.530044,0.000042,1,1,1406,1378,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.543894,0.000044,1,1,1408,1379,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.557667,0.000043,1,1,1410,1380,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.571427,0.000042,1,1,1412,1381,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.585206,0.000042,1,1,1414,1382,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.598982,0.000043,1,1,1416,1383,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.612779,0.000041,1,1,1418,1384,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.626532,0.000042,1,1,1420,1385,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.640280,0.000041,1,1,1422,1386,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.654049,0.000042,1,1,1424,1387,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.667795,0.000043,1,1,1426,1388,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.681567,0.000043,1,1,1428,1389,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.695438,0.000041,1,1,1430,1390,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.709232,0.000041,1,1,1432,1391,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.723009,0.000044,1,1,1434,1392,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.736788,0.000043,1,1,1436,1393,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.750569,0.000042,1,1,1438,1394,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.764329,0.000041,1,1,1440,1395,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.778075,0.000042,1,1,1442,1396,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.791822,0.000043,1,1,1444,1397,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.805598,0.000043,1,1,1446,1398,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.819349,0.000042,1,1,1448,1399,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.833110,0.000042,1,1,1450,1400,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.846961,0.000041,1,1,1452,1401,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.860728,0.000042,1,1,1454,1402,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.874490,0.000042,1,1,1456,1403,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.888250,0.000042,1,1,1458,1404,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.902008,0.000042,1,1,1460,1405,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.915777,0.000042,1,1,1462,1406,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.929563,0.000042,1,1,1464,1407,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.943339,0.000053,1,1,1466,1408,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.957135,0.000042,1,1,1468,1409,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.970905,0.000041,1,1,1470,1410,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.984682,0.000044,1,1,1472,1411,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165924.998527,0.000043,1,1,1474,1412,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165925.012298,0.000041,1,1,1476,1413,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165925.026063,0.000044,1,1,1478,1414,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165925.039834,0.000042,1,1,1480,1415,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165925.053582,0.000041,1,1,1482,1416,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165925.067327,0.000042,1,1,1484,1417,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165925.081089,0.000042,1,1,1486,1418,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165925.094846,0.000042,1,1,1488,1419,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165925.108601,0.000042,1,1,1490,1420,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165925.122370,0.000041,1,1,1492,1421,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165925.136114,0.000043,1,1,1494,1422,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165925.149874,0.000041,1,1,1496,1423,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165925.163634,0.000041,1,1,1498,1424,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165925.177391,0.000041,1,1,1500,1425,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165925.191143,0.000041,1,1,1502,1426,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165925.204918,0.000041,1,1,1504,1427,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165925.218671,0.000043,1,1,1506,1428,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165925.232451,0.000042,1,1,1508,1429,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165925.246204,0.000042,1,1,1510,1430,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165925.259965,0.000046,1,1,1512,1431,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165925.273714,0.000044,1,1,1514,1432,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165925.287485,0.000040,1,1,1516,1433,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165925.301263,0.000043,1,1,1518,1434,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165925.315034,0.000042,1,1,1520,1435,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165925.328807,0.000043,1,1,1522,1436,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165925.342576,0.000043,1,1,1524,1437,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165925.356355,0.000042,1,1,1526,1438,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165925.370131,0.000044,1,1,1528,1439,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165925.383897,0.000042,1,1,1530,1440,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165925.397663,0.000043,1,1,1532,1441,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165925.411429,0.000041,1,1,1534,1442,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165925.425209,0.000042,1,1,1536,1443,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165925.438969,0.000041,1,1,1538,1444,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165925.452758,0.000042,1,1,1540,1445,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165925.466519,0.000044,1,1,1542,1446,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165925.480284,0.000042,1,1,1544,1447,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165925.494045,0.000043,1,1,1546,1448,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165925.507818,0.000042,1,1,1548,1449,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165925.521579,0.000043,1,1,1550,1450,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165925.535343,0.000042,1,1,1552,1451,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165925.549117,0.000041,1,1,1554,1452,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165925.562861,0.000043,1,1,1556,1453,0,0
decode,chatcmpl-9a8521d505156d03-8ff7b02a,3165925.576620,0.000043,1,1,1558,1454,0,0
