step_type,req_ids,s_time_s,d_time_s,batch_size,total_tokens,ctx_lens,computed_tokens,mm_items,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174683.910780,0.015164,1,1,1370,1369,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174683.926435,0.015148,1,1,1371,1370,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174683.942081,0.015152,1,1,1372,1371,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174683.957722,0.015119,1,1,1373,1372,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174683.973332,0.015288,1,1,1374,1373,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174683.989104,0.015102,1,1,1375,1374,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.004691,0.015369,1,1,1376,1375,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.020543,0.015105,1,1,1377,1376,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.036149,0.015124,1,1,1378,1377,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.051755,0.015149,1,1,1379,1378,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.067396,0.015163,1,1,1380,1379,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.083049,0.015118,1,1,1381,1380,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.098658,0.015222,1,1,1382,1381,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.114374,0.015157,1,1,1383,1382,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.130029,0.015389,1,1,1384,1383,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.145925,0.015168,1,1,1385,1384,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.161586,0.015126,1,1,1386,1385,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.177199,0.015082,1,1,1387,1386,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.192777,0.015135,1,1,1388,1387,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.208415,0.015104,1,1,1389,1388,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.224038,0.015142,1,1,1390,1389,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.239681,0.015106,1,1,1391,1390,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.255302,0.015186,1,1,1392,1391,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.270969,0.015135,1,1,1393,1392,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.286589,0.015129,1,1,1394,1393,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.302214,0.015141,1,1,1395,1394,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.317843,0.015109,1,1,1396,1395,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.333461,0.015171,1,1,1397,1396,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.349119,0.015118,1,1,1398,1397,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.364720,0.015100,1,1,1399,1398,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.380320,0.015115,1,1,1400,1399,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.395919,0.015137,1,1,1401,1400,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.411541,0.015316,1,1,1402,1401,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.427343,0.015149,1,1,1403,1402,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.442988,0.015094,1,1,1404,1403,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.458587,0.015264,1,1,1405,1404,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.474342,0.015130,1,1,1406,1405,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.489960,0.015185,1,1,1407,1406,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.505634,0.015108,1,1,1408,1407,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.521255,0.015133,1,1,1409,1408,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.536874,0.015309,1,1,1410,1409,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.552665,0.015167,1,1,1411,1410,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.568330,0.015363,1,1,1412,1411,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.584193,0.015152,1,1,1413,1412,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.599831,0.015116,1,1,1414,1413,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.615461,0.015172,1,1,1415,1414,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.631117,0.015166,1,1,1416,1415,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.646773,0.015161,1,1,1417,1416,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.662419,0.015149,1,1,1418,1417,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.678055,0.015283,1,1,1419,1418,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.693822,0.015161,1,1,1420,1419,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.709470,0.015281,1,1,1421,1420,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.725239,0.015168,1,1,1422,1421,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.740892,0.015389,1,1,1423,1422,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.756770,0.015138,1,1,1424,1423,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.772401,0.015138,1,1,1425,1424,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.788033,0.015099,1,1,1426,1425,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.803620,0.015140,1,1,1427,1426,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.819249,0.015407,1,1,1428,1427,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.835146,0.015189,1,1,1429,1428,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.850820,0.015177,1,1,1430,1429,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.866490,0.015151,1,1,1431,1430,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.882130,0.015287,1,1,1432,1431,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.897897,0.015171,1,1,1433,1432,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.913585,0.015307,1,1,1434,1433,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.929378,0.015129,1,1,1435,1434,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.944995,0.015110,1,1,1436,1435,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.960595,0.015142,1,1,1437,1436,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.976233,0.015110,1,1,1438,1437,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174684.991827,0.015156,1,1,1439,1438,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174685.007476,0.015148,1,1,1440,1439,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174685.023112,0.015130,1,1,1441,1440,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174685.038731,0.015115,1,1,1442,1441,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174685.054326,0.015169,1,1,1443,1442,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174685.069983,0.015106,1,1,1444,1443,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174685.085602,0.015157,1,1,1445,1444,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174685.101247,0.015283,1,1,1446,1445,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174685.117011,0.015130,1,1,1447,1446,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174685.132626,0.015392,1,1,1448,1447,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174685.148518,0.015135,1,1,1449,1448,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174685.164157,0.015266,1,1,1450,1449,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174685.179912,0.015248,1,1,1451,1450,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174685.195639,0.015175,1,1,1452,1451,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174685.211305,0.015179,1,1,1453,1452,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174685.226974,0.015108,1,1,1454,1453,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174685.242569,0.015144,1,1,1455,1454,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174685.258195,0.015284,1,1,1456,1455,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174685.273969,0.015178,1,1,1457,1456,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174685.289633,0.015111,1,1,1458,1457,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174685.305238,0.015291,1,1,1459,1458,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174685.321023,0.015121,1,1,1460,1459,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174685.336631,0.015151,1,1,1461,1460,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174685.352281,0.015124,1,1,1462,1461,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174685.367883,0.015146,1,1,1463,1462,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174685.383520,0.015154,1,1,1464,1463,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174685.399160,0.015135,1,1,1465,1464,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174685.414781,0.015164,1,1,1466,1465,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174685.430431,0.015186,1,1,1467,1466,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174685.446107,0.015155,1,1,1468,1467,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174685.461747,0.015418,1,1,1469,1468,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174685.477651,0.015139,1,1,1470,1469,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174685.493271,0.015148,1,1,1471,1470,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174685.508902,0.015266,1,1,1472,1471,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174685.524654,0.015133,1,1,1473,1472,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174685.540283,0.015226,1,1,1474,1473,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174685.555998,0.015168,1,1,1475,1474,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174685.571652,0.015168,1,1,1476,1475,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174685.587313,0.015134,1,1,1477,1476,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174685.602929,0.015131,1,1,1478,1477,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174685.618543,0.015290,1,1,1479,1478,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174685.634322,0.015132,1,1,1480,1479,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174685.649945,0.015120,1,1,1481,1480,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174685.665577,0.015155,1,1,1482,1481,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174685.681222,0.015096,1,1,1483,1482,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174685.696803,0.015097,1,1,1484,1483,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174685.712406,0.015174,1,1,1485,1484,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174685.728079,0.015113,1,1,1486,1485,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174685.743679,0.015109,1,1,1487,1486,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174685.759276,0.015125,1,1,1488,1487,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174685.774886,0.015281,1,1,1489,1488,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174685.790654,0.015143,1,1,1490,1489,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174685.806278,0.015168,1,1,1491,1490,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174685.821932,0.015320,1,1,1492,1491,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174685.837739,0.015149,1,1,1493,1492,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174685.853373,0.015288,1,1,1494,1493,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174685.869146,0.015144,1,1,1495,1494,0,0
enc_decode,chatcmpl-e55de281f3b2449ba30b698dfeb8aa47,3174685.884776,0.015110,1,1,1496,1495,0,0
enc_prefill,chatcmpl-8f916d620ade4469b33070f3c575310a,3174685.927698,0.362523,1,1363,1363,0,1,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174686.290953,0.015269,1,1,1364,1363,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174686.306719,0.015185,1,1,1365,1364,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174686.322387,0.015209,1,1,1366,1365,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174686.338084,0.015182,1,1,1367,1366,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174686.353760,0.015123,1,1,1368,1367,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174686.369371,0.015150,1,1,1369,1368,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174686.385011,0.015367,1,1,1370,1369,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174686.400874,0.015152,1,1,1371,1370,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174686.416511,0.015273,1,1,1372,1371,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174686.432280,0.015144,1,1,1373,1372,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174686.447914,0.015158,1,1,1374,1373,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174686.463578,0.015167,1,1,1375,1374,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174686.479226,0.015104,1,1,1376,1375,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174686.494823,0.015109,1,1,1377,1376,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174686.510420,0.015128,1,1,1378,1377,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174686.526040,0.015142,1,1,1379,1378,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174686.541672,0.015093,1,1,1380,1379,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174686.557254,0.015094,1,1,1381,1380,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174686.572835,0.015107,1,1,1382,1381,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174686.588446,0.015095,1,1,1383,1382,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174686.604036,0.015089,1,1,1384,1383,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174686.619607,0.015094,1,1,1385,1384,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174686.635198,0.015112,1,1,1386,1385,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174686.650800,0.015106,1,1,1387,1386,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174686.666399,0.015126,1,1,1388,1387,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174686.682013,0.015204,1,1,1389,1388,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174686.697711,0.015093,1,1,1390,1389,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174686.713290,0.015094,1,1,1391,1390,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174686.728875,0.015093,1,1,1392,1391,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174686.744458,0.015159,1,1,1393,1392,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174686.760114,0.015092,1,1,1394,1393,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174686.775692,0.015072,1,1,1395,1394,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174686.791246,0.015100,1,1,1396,1395,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174686.806832,0.015117,1,1,1397,1396,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174686.822438,0.015108,1,1,1398,1397,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174686.838032,0.015159,1,1,1399,1398,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174686.853686,0.015073,1,1,1400,1399,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174686.869247,0.015154,1,1,1401,1400,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174686.884882,0.015116,1,1,1402,1401,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174686.900493,0.015074,1,1,1403,1402,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174686.916057,0.015058,1,1,1404,1403,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174686.931597,0.015129,1,1,1405,1404,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174686.947215,0.015138,1,1,1406,1405,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174686.962848,0.015096,1,1,1407,1406,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174686.978429,0.015106,1,1,1408,1407,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174686.994046,0.015094,1,1,1409,1408,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174687.009626,0.015074,1,1,1410,1409,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174687.025186,0.015107,1,1,1411,1410,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174687.040777,0.015192,1,1,1412,1411,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174687.056470,0.015094,1,1,1413,1412,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174687.072056,0.015083,1,1,1414,1413,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174687.087628,0.015108,1,1,1415,1414,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174687.103226,0.015225,1,1,1416,1415,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174687.118938,0.015104,1,1,1417,1416,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174687.134539,0.015094,1,1,1418,1417,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174687.150130,0.015103,1,1,1419,1418,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174687.165726,0.015119,1,1,1420,1419,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174687.181333,0.015097,1,1,1421,1420,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174687.196921,0.015096,1,1,1422,1421,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174687.212513,0.015076,1,1,1423,1422,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174687.228084,0.015100,1,1,1424,1423,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174687.243666,0.015120,1,1,1425,1424,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174687.259279,0.015120,1,1,1426,1425,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174687.274886,0.015085,1,1,1427,1426,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174687.290460,0.015097,1,1,1428,1427,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174687.306057,0.015125,1,1,1429,1428,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174687.321673,0.015113,1,1,1430,1429,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174687.337278,0.015089,1,1,1431,1430,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174687.352855,0.015118,1,1,1432,1431,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174687.368471,0.015079,1,1,1433,1432,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174687.384042,0.015095,1,1,1434,1433,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174687.399628,0.015200,1,1,1435,1434,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174687.415311,0.015105,1,1,1436,1435,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174687.430908,0.015085,1,1,1437,1436,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174687.446479,0.015132,1,1,1438,1437,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174687.462094,0.015226,1,1,1439,1438,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174687.477810,0.015103,1,1,1440,1439,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174687.493406,0.015115,1,1,1441,1440,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174687.509018,0.015088,1,1,1442,1441,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174687.524587,0.015191,1,1,1443,1442,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174687.540272,0.015092,1,1,1444,1443,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174687.555857,0.015114,1,1,1445,1444,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174687.571463,0.015108,1,1,1446,1445,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174687.587055,0.015098,1,1,1447,1446,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174687.602650,0.015133,1,1,1448,1447,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174687.618268,0.015111,1,1,1449,1448,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174687.633874,0.015119,1,1,1450,1449,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174687.649485,0.015102,1,1,1451,1450,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174687.665081,0.015109,1,1,1452,1451,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174687.680679,0.015079,1,1,1453,1452,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174687.696261,0.015092,1,1,1454,1453,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174687.711848,0.015103,1,1,1455,1454,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174687.727444,0.015097,1,1,1456,1455,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174687.743028,0.015166,1,1,1457,1456,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174687.758683,0.015193,1,1,1458,1457,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174687.774362,0.015103,1,1,1459,1458,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174687.789958,0.015105,1,1,1460,1459,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174687.805556,0.015124,1,1,1461,1460,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174687.821171,0.015208,1,1,1462,1461,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174687.836863,0.015102,1,1,1463,1462,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174687.852464,0.015104,1,1,1464,1463,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174687.868064,0.015095,1,1,1465,1464,0,0
enc_decode,chatcmpl-8f916d620ade4469b33070f3c575310a,3174687.883650,0.015129,1,1,1466,1465,0,0
