step_type,req_ids,s_time_s,d_time_s,batch_size,total_tokens,ctx_lens,computed_tokens,mm_items,cache_hits
decode,chatcmpl-8bdb37b9e48f5670-b09b4dda,3168280.189682,0.000043,1,1,1546,1456,0,0
decode,chatcmpl-8bdb37b9e48f5670-b09b4dda,3168280.203477,0.000042,1,1,1548,1457,0,0
decode,chatcmpl-8bdb37b9e48f5670-b09b4dda,3168280.217278,0.000044,1,1,1550,1458,0,0
decode,chatcmpl-8bdb37b9e48f5670-b09b4dda,3168280.231073,0.000043,1,1,1552,1459,0,0
decode,chatcmpl-8bdb37b9e48f5670-b09b4dda,3168280.244870,0.000043,1,1,1554,1460,0,0
decode,chatcmpl-8bdb37b9e48f5670-b09b4dda,3168280.258677,0.000042,1,1,1556,1461,0,0
decode,chatcmpl-8bdb37b9e48f5670-b09b4dda,3168280.272475,0.000042,1,1,1558,1462,0,0
decode,chatcmpl-8bdb37b9e48f5670-b09b4dda,3168280.286263,0.000044,1,1,1560,1463,0,0
decode,chatcmpl-8bdb37b9e48f5670-b09b4dda,3168280.300059,0.000042,1,1,1562,1464,0,0
decode,chatcmpl-8bdb37b9e48f5670-b09b4dda,3168280.313965,0.000042,1,1,1564,1465,0,0
decode,chatcmpl-8bdb37b9e48f5670-b09b4dda,3168280.327752,0.000042,1,1,1566,1466,0,0
decode,chatcmpl-8bdb37b9e48f5670-b09b4dda,3168280.341545,0.000043,1,1,1568,1467,0,0
decode,chatcmpl-8bdb37b9e48f5670-b09b4dda,3168280.355339,0.000043,1,1,1570,1468,0,0
decode,chatcmpl-8bdb37b9e48f5670-b09b4dda,3168280.369152,0.000043,1,1,1572,1469,0,0
decode,chatcmpl-8bdb37b9e48f5670-b09b4dda,3168280.382936,0.000043,1,1,1574,1470,0,0
decode,chatcmpl-8bdb37b9e48f5670-b09b4dda,3168280.396725,0.000042,1,1,1576,1471,0,0
decode,chatcmpl-8bdb37b9e48f5670-b09b4dda,3168280.410544,0.000044,1,1,1578,1472,0,0
decode,chatcmpl-8bdb37b9e48f5670-b09b4dda,3168280.424368,0.000042,1,1,1580,1473,0,0
decode,chatcmpl-8bdb37b9e48f5670-b09b4dda,3168280.438164,0.000042,1,1,1582,1474,0,0
decode,chatcmpl-8bdb37b9e48f5670-b09b4dda,3168280.451950,0.000041,1,1,1584,1475,0,0
decode,chatcmpl-8bdb37b9e48f5670-b09b4dda,3168280.465867,0.000043,1,1,1586,1476,0,0
decode,chatcmpl-8bdb37b9e48f5670-b09b4dda,3168280.479660,0.000042,1,1,1588,1477,0,0
decode,chatcmpl-8bdb37b9e48f5670-b09b4dda,3168280.493459,0.000041,1,1,1590,1478,0,0
decode,chatcmpl-8bdb37b9e48f5670-b09b4dda,3168280.507246,0.000044,1,1,1592,1479,0,0
decode,chatcmpl-8bdb37b9e48f5670-b09b4dda,3168280.521072,0.000043,1,1,1594,1480,0,0
decode,chatcmpl-8bdb37b9e48f5670-b09b4dda,3168280.534856,0.000043,1,1,1596,1481,0,0
decode,chatcmpl-8bdb37b9e48f5670-b09b4dda,3168280.548683,0.000043,1,1,1598,1482,0,0
decode,chatcmpl-8bdb37b9e48f5670-b09b4dda,3168280.562483,0.000041,1,1,1600,1483,0,0
decode,chatcmpl-8bdb37b9e48f5670-b09b4dda,3168280.576258,0.000042,1,1,1602,1484,0,0
decode,chatcmpl-8bdb37b9e48f5670-b09b4dda,3168280.590045,0.000042,1,1,1604,1485,0,0
decode,chatcmpl-8bdb37b9e48f5670-b09b4dda,3168280.603845,0.000042,1,1,1606,1486,0,0
decode,chatcmpl-8bdb37b9e48f5670-b09b4dda,3168280.617761,0.000042,1,1,1608,1487,0,0
decode,chatcmpl-8bdb37b9e48f5670-b09b4dda,3168280.631548,0.000043,1,1,1610,1488,0,0
decode,chatcmpl-8bdb37b9e48f5670-b09b4dda,3168280.645333,0.000041,1,1,1612,1489,0,0
decode,chatcmpl-8bdb37b9e48f5670-b09b4dda,3168280.659116,0.000041,1,1,1614,1490,0,0
decode,chatcmpl-8bdb37b9e48f5670-b09b4dda,3168280.672941,0.000040,1,1,1616,1491,0,0
decode,,3168280.686725,0.000089,0,0,,,0,0
decode,,3168280.687052,0.000128,0,0,,,0,0
prefill,chatcmpl-b99db8875deff1b0-ae1afcf1,3168280.770093,0.000491,1,1359,1359,0,1,0
encoder,chatcmpl-b99db8875deff1b0-ae1afcf1,3168280.772160,0.375409,1,0,,, 1,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168281.301509,0.000044,1,1,1360,1359,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168281.315741,0.000093,1,1,1362,1360,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168281.329602,0.000043,1,1,1364,1361,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168281.343424,0.000042,1,1,1366,1362,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168281.357248,0.000044,1,1,1368,1363,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168281.371059,0.000042,1,1,1370,1364,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168281.384869,0.000044,1,1,1372,1365,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168281.398666,0.000042,1,1,1374,1366,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168281.412478,0.000042,1,1,1376,1367,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168281.426275,0.000042,1,1,1378,1368,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168281.440082,0.000042,1,1,1380,1369,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168281.453900,0.000042,1,1,1382,1370,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168281.467711,0.000042,1,1,1384,1371,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168281.481514,0.000042,1,1,1386,1372,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168281.495326,0.000042,1,1,1388,1373,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168281.509151,0.000042,1,1,1390,1374,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168281.522943,0.000044,1,1,1392,1375,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168281.536753,0.000042,1,1,1394,1376,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168281.550552,0.000042,1,1,1396,1377,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168281.564355,0.000043,1,1,1398,1378,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168281.578143,0.000044,1,1,1400,1379,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168281.591928,0.000043,1,1,1402,1380,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168281.605733,0.000042,1,1,1404,1381,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168281.619540,0.000044,1,1,1406,1382,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168281.633345,0.000042,1,1,1408,1383,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168281.647123,0.000043,1,1,1410,1384,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168281.660930,0.000042,1,1,1412,1385,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168281.674733,0.000043,1,1,1414,1386,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168281.688530,0.000043,1,1,1416,1387,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168281.702336,0.000042,1,1,1418,1388,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168281.716126,0.000041,1,1,1420,1389,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168281.729915,0.000042,1,1,1422,1390,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168281.743704,0.000043,1,1,1424,1391,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168281.757525,0.000044,1,1,1426,1392,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168281.771347,0.000042,1,1,1428,1393,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168281.785164,0.000042,1,1,1430,1394,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168281.798946,0.000041,1,1,1432,1395,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168281.812743,0.000042,1,1,1434,1396,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168281.826525,0.000041,1,1,1436,1397,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168281.840310,0.000042,1,1,1438,1398,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168281.854088,0.000043,1,1,1440,1399,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168281.867895,0.000043,1,1,1442,1400,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168281.881703,0.000042,1,1,1444,1401,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168281.895499,0.000043,1,1,1446,1402,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168281.909292,0.000043,1,1,1448,1403,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168281.923088,0.000044,1,1,1450,1404,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168281.936892,0.000043,1,1,1452,1405,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168281.950689,0.000044,1,1,1454,1406,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168281.964510,0.000042,1,1,1456,1407,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168281.978297,0.000054,1,1,1458,1408,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168281.992098,0.000043,1,1,1460,1409,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.005897,0.000042,1,1,1462,1410,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.019694,0.000042,1,1,1464,1411,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.033493,0.000042,1,1,1466,1412,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.047290,0.000044,1,1,1468,1413,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.061107,0.000043,1,1,1470,1414,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.074900,0.000041,1,1,1472,1415,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.088704,0.000041,1,1,1474,1416,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.102484,0.000041,1,1,1476,1417,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.116287,0.000042,1,1,1478,1418,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.130091,0.000042,1,1,1480,1419,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.143889,0.000042,1,1,1482,1420,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.157705,0.000043,1,1,1484,1421,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.171521,0.000043,1,1,1486,1422,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.185318,0.000044,1,1,1488,1423,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.199106,0.000040,1,1,1490,1424,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.212913,0.000040,1,1,1492,1425,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.226727,0.000043,1,1,1494,1426,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.240538,0.000041,1,1,1496,1427,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.254325,0.000043,1,1,1498,1428,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.268120,0.000043,1,1,1500,1429,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.281911,0.000041,1,1,1502,1430,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.295717,0.000041,1,1,1504,1431,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.309526,0.000044,1,1,1506,1432,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.323330,0.000042,1,1,1508,1433,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.337142,0.000044,1,1,1510,1434,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.350924,0.000042,1,1,1512,1435,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.364740,0.000043,1,1,1514,1436,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.378525,0.000042,1,1,1516,1437,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.392325,0.000041,1,1,1518,1438,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.406130,0.000042,1,1,1520,1439,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.419931,0.000043,1,1,1522,1440,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.433726,0.000043,1,1,1524,1441,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.447514,0.000043,1,1,1526,1442,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.461323,0.000043,1,1,1528,1443,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.475121,0.000041,1,1,1530,1444,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.488937,0.000041,1,1,1532,1445,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.502737,0.000041,1,1,1534,1446,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.516543,0.000041,1,1,1536,1447,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.530347,0.000041,1,1,1538,1448,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.544128,0.000042,1,1,1540,1449,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.557917,0.000042,1,1,1542,1450,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.571731,0.000042,1,1,1544,1451,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.585548,0.000042,1,1,1546,1452,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.599345,0.000043,1,1,1548,1453,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.613168,0.000042,1,1,1550,1454,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.626981,0.000041,1,1,1552,1455,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.640788,0.000042,1,1,1554,1456,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.654585,0.000042,1,1,1556,1457,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.668401,0.000042,1,1,1558,1458,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.682182,0.000043,1,1,1560,1459,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.695978,0.000050,1,1,1562,1460,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.709770,0.000042,1,1,1564,1461,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.723572,0.000042,1,1,1566,1462,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.737363,0.000042,1,1,1568,1463,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.751156,0.000043,1,1,1570,1464,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.764960,0.000042,1,1,1572,1465,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.778766,0.000042,1,1,1574,1466,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.792566,0.000042,1,1,1576,1467,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.806361,0.000043,1,1,1578,1468,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.820138,0.000042,1,1,1580,1469,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.833943,0.000043,1,1,1582,1470,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.847756,0.000042,1,1,1584,1471,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.861564,0.000042,1,1,1586,1472,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.875366,0.000042,1,1,1588,1473,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.889181,0.000042,1,1,1590,1474,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.902989,0.000043,1,1,1592,1475,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.916788,0.000043,1,1,1594,1476,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.930569,0.000043,1,1,1596,1477,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.944374,0.000042,1,1,1598,1478,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.958151,0.000042,1,1,1600,1479,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.971936,0.000042,1,1,1602,1480,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.985735,0.000042,1,1,1604,1481,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168282.999536,0.000042,1,1,1606,1482,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168283.013353,0.000043,1,1,1608,1483,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168283.027171,0.000043,1,1,1610,1484,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168283.040986,0.000043,1,1,1612,1485,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168283.054787,0.000040,1,1,1614,1486,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168283.068601,0.000041,1,1,1616,1487,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168283.082398,0.000042,1,1,1618,1488,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168283.096187,0.000041,1,1,1620,1489,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168283.109988,0.000042,1,1,1622,1490,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168283.123812,0.000041,1,1,1624,1491,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168283.137618,0.000042,1,1,1626,1492,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168283.151411,0.000042,1,1,1628,1493,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168283.165217,0.000042,1,1,1630,1494,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168283.179013,0.000041,1,1,1632,1495,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168283.192810,0.000042,1,1,1634,1496,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168283.206590,0.000041,1,1,1636,1497,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168283.220494,0.000043,1,1,1638,1498,0,0
decode,chatcmpl-b99db8875deff1b0-ae1afcf1,3168283.234287,0.000042,1,1,1640,1499,0,0
decode,,3168283.248085,0.000088,0,0,,,0,0
decode,,3168283.248407,0.000130,0,0,,,0,0
prefill,chatcmpl-88d517f85fb81ebf-917a3783,3168283.332499,0.000530,1,1337,1337,0,1,0
encoder,chatcmpl-88d517f85fb81ebf-917a3783,3168283.334568,0.375538,1,0,,, 1,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168283.861337,0.000045,1,1,1338,1337,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168283.875539,0.000043,1,1,1340,1338,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168283.889411,0.000043,1,1,1342,1339,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168283.903336,0.000042,1,1,1344,1340,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168283.917179,0.000044,1,1,1346,1341,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168283.930992,0.000042,1,1,1348,1342,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168283.944810,0.000043,1,1,1350,1343,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168283.958610,0.000043,1,1,1352,1344,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168283.972432,0.000043,1,1,1354,1345,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168283.986225,0.000042,1,1,1356,1346,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.000024,0.000044,1,1,1358,1347,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.013900,0.000043,1,1,1360,1348,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.027648,0.000042,1,1,1362,1349,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.041467,0.000043,1,1,1364,1350,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.055362,0.000040,1,1,1366,1351,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.069168,0.000042,1,1,1368,1352,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.082967,0.000044,1,1,1370,1353,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.096783,0.000042,1,1,1372,1354,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.110585,0.000041,1,1,1374,1355,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.124385,0.000042,1,1,1376,1356,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.138177,0.000045,1,1,1378,1357,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.151960,0.000047,1,1,1380,1358,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.165754,0.000044,1,1,1382,1359,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.179552,0.000042,1,1,1384,1360,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.193360,0.000042,1,1,1386,1361,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.207249,0.000042,1,1,1388,1362,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.221081,0.000042,1,1,1390,1363,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.234886,0.000041,1,1,1392,1364,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.248700,0.000043,1,1,1394,1365,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.262496,0.000043,1,1,1396,1366,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.276299,0.000042,1,1,1398,1367,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.290102,0.000041,1,1,1400,1368,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.303905,0.000041,1,1,1402,1369,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.317702,0.000044,1,1,1404,1370,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.331485,0.000043,1,1,1406,1371,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.345290,0.000045,1,1,1408,1372,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.359220,0.000043,1,1,1410,1373,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.373060,0.000042,1,1,1412,1374,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.386843,0.000043,1,1,1414,1375,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.400673,0.000044,1,1,1416,1376,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.414465,0.000043,1,1,1418,1377,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.428267,0.000045,1,1,1420,1378,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.442056,0.000044,1,1,1422,1379,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.455903,0.000042,1,1,1424,1380,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.469640,0.000043,1,1,1426,1381,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.483435,0.000044,1,1,1428,1382,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.497227,0.000042,1,1,1430,1383,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.511113,0.000041,1,1,1432,1384,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.524929,0.000043,1,1,1434,1385,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.538733,0.000042,1,1,1436,1386,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.552543,0.000041,1,1,1438,1387,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.566360,0.000043,1,1,1440,1388,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.580149,0.000043,1,1,1442,1389,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.593940,0.000041,1,1,1444,1390,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.607727,0.000041,1,1,1446,1391,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.621526,0.000043,1,1,1448,1392,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.635315,0.000042,1,1,1450,1393,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.649137,0.000042,1,1,1452,1394,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.663053,0.000041,1,1,1454,1395,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.676851,0.000045,1,1,1456,1396,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.690642,0.000041,1,1,1458,1397,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.704451,0.000044,1,1,1460,1398,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.718334,0.000040,1,1,1462,1399,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.732085,0.000041,1,1,1464,1400,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.745827,0.000040,1,1,1466,1401,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.759575,0.000044,1,1,1468,1402,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.773312,0.000042,1,1,1470,1403,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.787073,0.000041,1,1,1472,1404,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.800827,0.000043,1,1,1474,1405,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.814579,0.000041,1,1,1476,1406,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.828353,0.000043,1,1,1478,1407,0,0
decode,chatcmpl-88d517f85fb81ebf-917a3783,3168284.842109,0.000052,1,1,1480,1408,0,0
